date_time,is_holiday,air_pollution_index,humidity,wind_speed,wind_direction,visibility_in_miles,dew_point,temperature,rain_p_h,snow_p_h,clouds_all,weather_type,weather_description,traffic_volume
2013-08-13 3:00:00,None,95,60,2,230,5,5,263.27,0,0,90,Clouds,overcast clouds,5557
2013-08-13 4:00:00,None,178,60,2,333,7,7,294.92,0,0,40,Clouds,scattered clouds,5567
2013-08-13 5:00:00,None,134,60,6,305,8,8,288.09,0,0,40,Mist,mist,5573
2013-08-13 6:00:00,None,245,60,4,170,8,8,298.06,0,0,75,Clouds,broken clouds,5583
2013-08-13 7:00:00,None,154,60,3,132,3,3,295.37,0,0,0,Clear,Sky is Clear,5585
2013-08-13 8:00:00,None,114,60,3,69,7,7,287.63,0,0,1,Clear,sky is clear,5593
2013-08-13 9:00:00,None,273,60,2,150,4,4,292.52,0,0,20,Clouds,few clouds,5600
2013-08-13 10:00:00,None,143,60,2,243,2,2,279.02,0,0,75,Clouds,broken clouds,5602
2013-08-13 11:00:00,None,18,60,2,227,4,4,298.27,0,0,0,Clear,Sky is Clear,5610
2013-08-13 12:00:00,None,24,60,6,150,3,3,271.97,0,0,90,Clouds,overcast clouds,5637
2013-08-13 13:00:00,None,73,60,5,180,9,9,274.46,0.68,0,75,Rain,light rain,5638
2013-08-13 14:00:00,None,187,60,6,170,9,9,276.73,0,0,90,Clouds,overcast clouds,5646
2013-08-13 15:00:00,None,133,60,8,290,6,6,288.54,0,0,90,Mist,mist,5648
2013-08-13 16:00:00,None,20,60,9,300,8,8,288.54,0,0,90,Haze,haze,5648
2013-08-13 17:00:00,None,104,60,2,294,5,5,281.738,0,0,56,Clouds,broken clouds,5650
2013-08-13 18:00:00,None,129,60,5,210,4,4,273.95,0.59,0,90,Rain,light rain,5661
2013-08-13 19:00:00,None,255,60,2,250,4,4,272.15,0,0,90,Mist,mist,5706
2013-08-13 20:00:00,None,86,60,3,311,9,9,287.58,0,0,20,Clouds,few clouds,5706
2013-08-13 21:00:00,None,103,60,5,168,4,4,302.02,0,0,1,Clear,sky is clear,5708
2013-08-13 22:00:00,None,162,60,4,290,4,4,284.056,0,0,0,Clear,Sky is Clear,5735
2013-08-13 23:00:00,None,249,60,3,160,1,1,268.49,0,0,90,Snow,light snow,5759
2013-08-14 0:00:00,None,149,60,3,110,6,6,285.28,0,0,1,Clear,sky is clear,5794
2013-08-14 1:00:00,None,94,60,4,321,8,8,275.64,0.25,0,1,Rain,light rain,5803
2013-08-14 2:00:00,None,225,60,6,180,9,9,268.73,0,0,1,Clear,sky is clear,5807
2013-08-14 3:00:00,None,291,60,6,340,3,3,273.36,0,0,90,Rain,light rain,5809
2013-08-14 5:00:00,None,250,60,6,140,5,5,274.88,0,0,90,Mist,mist,5813
2013-08-14 6:00:00,None,32,60,6,143,8,8,274.88,0,0,90,Fog,fog,5813
2013-08-14 7:00:00,None,54,60,3,170,7,7,287.35,0,0,90,Clouds,overcast clouds,5814
2013-08-14 8:00:00,None,83,60,5,280,4,4,293.81,0,0,1,Mist,mist,5821
2013-08-14 9:00:00,None,111,60,0,0,8,8,271.04,0,0,90,Clouds,overcast clouds,5853
2013-08-14 13:00:00,None,293,60,0,0,5,5,270.16,0,0,90,Clouds,overcast clouds,5858
2013-08-14 15:00:00,None,81,60,7,140,4,4,306.24,0,0,8,Clear,sky is clear,5883
2013-08-14 16:00:00,None,50,60,4,135,1,1,272.08,0,0,20,Clouds,few clouds,5886
2013-08-14 17:00:00,None,288,60,3,150,5,5,256.02,0,0,5,Clear,sky is clear,5886
2013-08-14 18:00:00,None,221,60,10,290,3,3,261.88,0,0,1,Clear,sky is clear,5900
2013-08-14 19:00:00,None,169,60,6,210,1,1,299,0,0,90,Rain,light rain,5901
2013-08-14 20:00:00,None,96,60,7,310,3,3,275.79,0,0,90,Fog,fog,5901
2013-08-14 21:00:00,None,16,60,5,176,3,3,294.37,0,0,40,Clouds,scattered clouds,5902
2013-08-14 22:00:00,None,192,60,6,178,1,1,292.07,0,0,1,Clear,sky is clear,5905
2013-08-14 23:00:00,None,23,60,3,0,9,9,281.16,0,0,1,Clear,sky is clear,5905
2013-08-15 0:00:00,None,109,60,2,39,8,8,300.08,0,0,0,Clear,Sky is Clear,5913
2013-08-15 1:00:00,None,253,60,5,172,7,7,293.12,0,0,1,Clear,sky is clear,5947
2013-08-15 2:00:00,None,178,60,5,230,6,6,249.91,0,0,100,Clouds,overcast clouds,5948
2013-08-15 3:00:00,None,241,60,3,260,3,3,299.2,0,0,75,Clouds,broken clouds,5974
2013-08-15 4:00:00,None,120,60,4,270,4,4,274.77,0,0,40,Clouds,scattered clouds,5984
2013-08-15 5:00:00,None,111,60,1,302,8,8,258.14,0,0,64,Clouds,broken clouds,6004
2013-08-15 6:00:00,None,226,60,3,342,1,1,290.18,0.38,0,92,Rain,light rain,6015
2013-08-15 9:00:00,None,249,60,3,342,4,4,290.18,0.38,0,92,Mist,mist,6015
2013-08-15 10:00:00,None,249,60,3,242,6,6,296.11,0,0,75,Clouds,broken clouds,6020
2013-08-15 11:00:00,None,230,60,4,230,6,6,263.29,0,0,90,Clouds,overcast clouds,6030
2013-08-15 12:00:00,None,279,60,4,230,9,9,270.77,0,0,20,Clouds,few clouds,6039
2013-08-15 13:00:00,None,37,60,10,330,2,2,268.17,0,0,90,Haze,haze,6050
2013-08-15 17:00:00,None,295,60,4,170,9,9,289.51,0,0,40,Clouds,scattered clouds,6058
2013-08-15 18:00:00,None,63,60,2,39,4,4,300.97,0,0,0,Clear,Sky is Clear,6060
2013-08-15 19:00:00,None,222,60,8,309,8,8,286.38,0,0,0,Clear,Sky is Clear,6071
2013-08-15 22:00:00,None,129,60,4,250,4,4,269.6,0,0,90,Clouds,overcast clouds,6072
2013-08-16 1:00:00,None,84,60,3,225,7,7,298.02,0,0,20,Clouds,few clouds,6076
2013-08-16 2:00:00,None,79,60,1,200,9,9,276.42,0,0,1,Clear,sky is clear,6076
2013-08-16 3:00:00,None,242,60,2,130,2,2,279.24,0,0,1,Clear,sky is clear,6093
2013-08-16 7:00:00,None,280,60,0,68,6,6,270.34,0,0,90,Clouds,overcast clouds,6095
2013-08-16 8:00:00,None,141,60,4,310,9,9,276.48,0,0,90,Clouds,overcast clouds,6098
2013-08-16 9:00:00,None,107,60,6,302,8,8,291.46,0,0,90,Clouds,overcast clouds,6149
2013-08-16 10:00:00,None,111,60,6,325,4,4,261.75,0,0,90,Mist,mist,6158
2013-08-16 11:00:00,None,176,60,5,173,2,2,289.4,0,0,36,Mist,mist,6171
2013-08-16 12:00:00,None,114,60,5,173,4,4,289.4,0,0,36,Fog,fog,6171
2013-08-16 13:00:00,None,95,60,2,90,1,1,285.45,0.76,0,90,Rain,light rain,6182
2013-08-16 14:00:00,None,46,60,6,157,3,3,295.45,0,0,0,Mist,mist,6188
2013-08-16 15:00:00,None,169,60,3,140,8,8,276.02,0,0,92,Mist,mist,6222
2013-08-16 16:00:00,None,132,60,2,39,3,3,301.67,0,0,0,Clear,Sky is Clear,6223
2013-08-16 17:00:00,None,141,60,2,250,9,9,271.8,0,0,90,Mist,mist,6235
2013-08-16 18:00:00,None,275,60,3,140,3,3,294.44,0,0,1,Clear,sky is clear,6241
2013-08-16 19:00:00,None,292,60,4,175,5,5,298.5,0,0,1,Clear,sky is clear,6243
2013-08-16 20:00:00,None,270,60,2,10,8,8,288.81,0,0,20,Clouds,few clouds,6247
2013-08-16 21:00:00,None,198,60,4,323,9,9,276.03,0,0,90,Clouds,overcast clouds,6253
2013-08-16 22:00:00,None,40,60,8,290,6,6,290.06,0,0,40,Clouds,scattered clouds,6262
2013-08-16 23:00:00,None,284,60,5,171,7,7,302.26,0,0,40,Clouds,scattered clouds,6263
2013-08-17 0:00:00,None,141,60,4,190,8,8,276.25,0.25,0,90,Rain,light rain,6290
2013-08-17 1:00:00,None,185,60,6,150,8,8,271.83,0,0,90,Clouds,overcast clouds,6291
2013-08-17 2:00:00,None,58,60,1,198,5,5,296.26,16,0,32,Rain,heavy intensity rain,6298
2013-08-17 3:00:00,None,181,60,6,284,2,2,294.15,0,0,75,Mist,mist,6300
2013-08-17 4:00:00,None,15,60,2,264,7,7,276.29,0,0,90,Mist,mist,6308
2013-08-17 5:00:00,None,85,60,2,270,1,1,289.47,0,0,40,Clouds,scattered clouds,6315
2013-08-17 6:00:00,None,213,60,2,110,2,2,283.13,0,0,1,Clear,sky is clear,6317
2013-08-17 7:00:00,None,219,60,4,173,8,8,300.41,0,0,1,Thunderstorm,proximity thunderstorm,6317
2013-08-17 8:00:00,None,45,60,3,316,2,2,296.01,0,0,1,Clear,sky is clear,6387
2013-08-17 9:00:00,None,290,60,4,296,9,9,287.66,0,0,90,Clouds,overcast clouds,6474
2013-08-17 10:00:00,None,186,60,3,360,3,3,289.47,0,0,1,Mist,mist,6479
2013-08-17 11:00:00,None,64,60,6,80,9,9,277.77,1.3,0,40,Rain,moderate rain,6482
2013-08-17 12:00:00,None,178,60,6,301,5,5,264.22,0,0,40,Mist,mist,6507
2013-08-17 13:00:00,None,57,60,6,200,2,2,299.16,0,0,90,Clouds,overcast clouds,6571
2013-08-17 14:00:00,None,113,60,0,22,5,5,270.25,0,0,90,Clouds,overcast clouds,6579
2013-08-17 15:00:00,None,12,60,4,130,7,7,293.94,0,0,75,Clouds,broken clouds,6582
2013-08-17 16:00:00,None,94,60,5,34,4,4,268.69,0,0,75,Clouds,broken clouds,6641
2013-08-17 17:00:00,None,182,60,6,315,1,1,277,0,0,90,Clouds,overcast clouds,6649
2013-08-17 18:00:00,None,285,60,6,140,9,9,306.79,0,0,8,Clear,sky is clear,6653
2013-08-17 19:00:00,None,242,60,3,150,6,6,274.59,0,0,1,Fog,fog,6703
2013-08-17 20:00:00,None,173,60,0,0,7,7,273.08,0,0,40,Clouds,scattered clouds,6728
2013-08-17 21:00:00,None,69,60,5,173,5,5,288.74,0,0,36,Fog,fog,6738
2013-08-17 22:00:00,None,87,60,3,74,8,8,287.16,0,0,1,Clear,sky is clear,6775
2013-08-17 23:00:00,None,27,60,5,74,5,5,278.09,0,0,90,Mist,mist,7149
2013-08-18 0:00:00,None,106,60,3,180,6,6,279.75,0,0,0,Clear,Sky is Clear,7241
2013-08-18 1:00:00,None,75,61,3,190,6,6,296.77,0,0,1,Clear,sky is clear,10
2013-08-18 3:00:00,None,40,61,2,40,5,5,256.77,0,0,1,Clear,sky is clear,231
2013-08-18 4:00:00,None,247,61,3,330,9,9,279.36,0,0,1,Clear,sky is clear,252
2013-08-18 5:00:00,None,274,61,3,327,5,5,289.45,0,0,1,Mist,mist,257
2013-08-18 6:00:00,None,157,61,3,179,7,7,271.15,0,0,90,Mist,mist,260
2013-08-18 7:00:00,None,157,61,3,147,2,2,288.64,0,0,1,Clear,sky is clear,261
2013-08-18 8:00:00,None,56,61,6,322,1,1,273.51,0,0,90,Clouds,overcast clouds,266
2013-08-18 9:00:00,None,253,61,6,319,8,8,248.51,0,0,1,Mist,mist,284
2013-08-18 10:00:00,None,266,61,1,26,6,6,288.62,0,0,0,Mist,mist,298
2013-08-18 11:00:00,None,92,61,1,77,1,1,290.94,0,0,1,Clear,sky is clear,299
2013-08-18 12:00:00,None,151,61,3,60,2,2,257.92,0,0,1,Clear,sky is clear,309
2013-08-18 13:00:00,None,138,61,4,212,5,5,287.46,0,0,0,Clear,Sky is Clear,310
2013-08-18 14:00:00,None,19,61,6,318,7,7,273.68,0,0,90,Clouds,overcast clouds,314
2013-08-18 15:00:00,None,186,61,3,210,3,3,288.11,0.93,0,90,Rain,moderate rain,315
2013-08-18 16:00:00,None,219,61,3,330,6,6,279.68,0,0,1,Clear,sky is clear,317
2013-08-18 17:00:00,None,51,61,4,5,3,3,288.66,0,0,1,Clear,sky is clear,318
2013-08-18 18:00:00,None,133,61,2,180,4,4,292.06,0,0,68,Clouds,broken clouds,326
2013-08-18 19:00:00,None,196,61,2,350,1,1,289.8,0,0,40,Mist,mist,327
2013-08-18 20:00:00,None,34,61,0,0,4,4,268.39,0,0,90,Clouds,overcast clouds,328
2013-08-18 21:00:00,None,173,61,2,280,4,4,266.76,0,0,1,Clear,sky is clear,332
2013-08-18 22:00:00,None,44,61,5,160,9,9,288.75,0,0,0,Clear,Sky is Clear,332
2013-08-18 23:00:00,None,262,61,7,322,9,9,290.9,0,0,1,Clear,sky is clear,337
2013-08-19 0:00:00,None,256,61,7,70,9,9,269.64,0,0,1,Clear,sky is clear,338
2013-08-19 1:00:00,None,19,61,8,325,6,6,272.65,0,0,90,Fog,fog,344
2013-08-19 2:00:00,None,273,61,2,141,8,8,286.69,0,0,1,Clear,sky is clear,349
2013-08-19 3:00:00,None,114,61,3,40,6,6,256.14,0,0,1,Clear,sky is clear,353
2013-08-19 4:00:00,None,229,61,4,131,6,6,298.97,0,0,75,Rain,light rain,355
2013-08-19 5:00:00,None,264,61,3,30,7,7,285.7,0.9,0,20,Rain,light rain,369
2013-08-19 6:00:00,None,143,61,4,31,6,6,285.95,0,0,20,Clouds,few clouds,370
2013-08-19 7:00:00,None,215,61,4,170,1,1,289.78,0,0,68,Clouds,broken clouds,371
2013-08-19 8:00:00,None,133,61,5,110,3,3,270.76,0,0,90,Clouds,overcast clouds,373
2013-08-19 9:00:00,None,225,61,6,30,3,3,271.95,0,0,90,Snow,light snow,375
2013-08-19 10:00:00,None,73,61,5,180,3,3,292.25,0,0,1,Clear,sky is clear,376
2013-08-19 11:00:00,None,47,61,0,0,3,3,283.38,0,0,0,Clear,Sky is Clear,378
2013-08-19 12:00:00,None,257,61,5,303,3,3,288.27,0,0,1,Clear,sky is clear,378
2013-08-19 13:00:00,None,162,61,2,300,7,7,279.46,0,0,1,Clear,sky is clear,380
2013-08-19 14:00:00,None,231,61,5,310,4,4,290.91,0,0,0,Clear,Sky is Clear,382
2013-08-19 15:00:00,None,267,61,2,127,6,6,290,0,0,1,Fog,fog,387
2013-08-19 16:00:00,None,33,61,2,163,7,7,291.628,0,0,88,Clouds,overcast clouds,391
2013-08-19 17:00:00,None,76,61,4,180,6,6,282.43,0,0,0,Clear,Sky is Clear,395
2013-08-19 18:00:00,None,258,61,4,73,9,9,288.39,0,0,1,Clear,sky is clear,396
2013-08-19 19:00:00,None,244,61,2,210,4,4,270.94,0,0,0,Clear,sky is clear,407
2013-08-19 20:00:00,None,99,61,4,320,1,1,279.35,0,0,1,Clear,sky is clear,411
2013-08-19 21:00:00,None,103,61,3,213,3,3,274.86,0,0,90,Clouds,overcast clouds,412
2013-08-19 22:00:00,None,198,61,3,297,9,9,263.72,0,0,90,Snow,light snow,414
2013-08-19 23:00:00,None,146,61,4,346,7,7,287.7,0,0,75,Smoke,smoke,420
2013-08-20 0:00:00,None,182,61,3,50,4,4,286.58,0.6,0,80,Rain,light rain,425
2013-08-20 1:00:00,None,25,61,2,130,5,5,272.96,0,0,1,Mist,mist,433
2013-08-20 2:00:00,None,241,61,3,246,2,2,292.61,0,0,1,Clear,sky is clear,443
2013-08-20 3:00:00,None,183,61,1,33,5,5,285.18,0,0,92,Clouds,overcast clouds,453
2013-08-20 4:00:00,None,110,61,4,330,5,5,275.16,0,0,90,Mist,mist,455
2013-08-20 5:00:00,None,195,61,3,177,7,7,271.28,0,0,90,Snow,light snow,461
2013-08-20 6:00:00,None,39,61,3,133,8,8,289.42,0,0,0,Clear,Sky is Clear,472
2013-08-20 7:00:00,None,297,61,3,160,3,3,272.75,0,0,1,Mist,mist,486
2013-08-20 8:00:00,None,87,61,2,140,9,9,294.04,0,0,12,Clouds,few clouds,514
2013-08-20 9:00:00,None,32,61,3,60,3,3,258.67,0,0,1,Clear,sky is clear,516
2013-08-20 10:00:00,None,26,61,6,316,2,2,273.58,0,0,90,Clouds,overcast clouds,518
2013-08-20 11:00:00,None,131,61,3,230,1,1,284.86,0,0,90,Thunderstorm,thunderstorm,535
2013-08-20 12:00:00,None,237,61,0,0,8,8,286.85,0,0,75,Clouds,broken clouds,544
2013-08-20 13:00:00,None,184,61,5,187,5,5,284.32,0,0,90,Mist,mist,573
2013-08-20 14:00:00,None,50,61,5,314,9,9,270.8,0,0,90,Mist,mist,580
2013-08-20 15:00:00,None,24,61,3,286,2,2,289.5,0,0,20,Clouds,few clouds,628
2013-08-20 16:00:00,None,223,61,2,122,2,2,282.55,0,0,75,Mist,mist,628
2013-08-20 17:00:00,None,100,61,5,330,9,9,273.94,0,0,90,Mist,mist,650
2013-08-20 18:00:00,None,61,61,9,170,9,9,294.94,0,0,1,Clear,sky is clear,655
2013-08-20 19:00:00,None,66,61,4,310,6,6,274.98,0,0,90,Rain,light rain,690
2013-08-20 20:00:00,None,298,61,4,320,4,4,274.98,0,0,90,Rain,moderate rain,690
2013-08-20 21:00:00,None,158,61,1,312,1,1,277.01,0,0,90,Mist,mist,707
2013-08-20 22:00:00,None,29,61,4,68,4,4,289.88,0,0,1,Clear,sky is clear,713
2013-08-20 23:00:00,None,110,61,1,33,8,8,285.46,0,0,92,Rain,light rain,715
2013-08-21 0:00:00,None,197,61,9,160,9,9,290.93,0,0,20,Clouds,few clouds,716
2013-08-21 1:00:00,None,42,61,1,0,2,2,268.93,0,0,90,Clouds,overcast clouds,721
2013-08-21 2:00:00,None,40,61,5,240,6,6,271.38,0,0,75,Clouds,broken clouds,723
2013-08-21 3:00:00,None,171,61,3,350,2,2,285.29,0,0,90,Haze,haze,723
2013-08-21 4:00:00,None,287,61,3,110,8,8,269.28,0,0,1,Clear,sky is clear,724
2013-08-21 5:00:00,None,295,61,2,128,8,8,279.05,0,0,1,Clear,sky is clear,744
2013-08-21 6:00:00,None,14,61,4,210,2,2,266.83,0,0,1,Clear,sky is clear,753
2013-08-21 7:00:00,None,178,61,1,80,7,7,270.64,0,0,90,Clouds,overcast clouds,772
2013-08-21 8:00:00,None,182,61,3,300,9,9,286.56,0,0,75,Clouds,broken clouds,777
2013-08-21 9:00:00,None,224,61,3,223,3,3,271.53,0,0,90,Snow,light snow,785
2013-08-21 10:00:00,None,126,61,8,320,9,9,274.02,0,0,90,Mist,mist,789
2013-08-21 11:00:00,None,264,61,1,230,8,8,282.01,0,0,75,Mist,mist,790
2013-08-21 13:00:00,None,278,61,0,180,8,8,285.73,0,0,1,Clear,sky is clear,795
2013-08-21 14:00:00,None,261,61,5,170,2,2,293.96,0,0,1,Clear,sky is clear,804
2013-08-21 15:00:00,None,215,61,3,184,1,1,282.87,0,0,0,Clear,Sky is Clear,810
2013-08-21 16:00:00,None,218,61,4,160,5,5,275.47,0,0,90,Clouds,overcast clouds,817
2013-08-21 17:00:00,None,172,61,1,40,4,4,287.49,0,0,20,Clouds,few clouds,825
2013-08-21 18:00:00,None,283,61,1,150,3,3,278.89,0,0,90,Rain,heavy intensity rain,826
2013-08-21 19:00:00,None,149,61,1,250,8,8,290.23,0,0,0,Clear,Sky is Clear,853
2013-08-21 20:00:00,None,178,61,6,191,7,7,292.85,0,0,92,Rain,moderate rain,854
2013-08-21 21:00:00,None,153,61,1,274,8,8,293.03,0,0,0,Clear,Sky is Clear,864
2013-08-21 22:00:00,None,231,61,6,40,6,6,271.28,0,0,90,Snow,light snow,896
2013-08-21 23:00:00,None,278,61,3,301,3,3,283.78,0,0,1,Haze,haze,898
2013-08-22 0:00:00,State Fair,85,61,6,218,6,6,266.68,0,0,90,Mist,mist,899
2013-08-22 1:00:00,None,127,61,8,321,8,8,260.93,0,0,90,Mist,mist,905
2013-08-22 2:00:00,None,107,61,1,240,2,2,257.47,0,0,1,Clear,sky is clear,919
2013-08-22 3:00:00,None,42,61,1,351,3,3,282.5,0,0,90,Fog,fog,942
2013-08-22 4:00:00,None,76,61,1,345,9,9,282.5,0,0,90,Rain,moderate rain,942
2013-08-22 5:00:00,None,15,61,6,220,8,8,294.8,0.9,0,90,Mist,mist,954
2013-08-22 6:00:00,None,250,61,2,237,6,6,291.74,2.16,0,48,Mist,mist,961
2013-08-22 7:00:00,None,64,61,3,190,1,1,264.58,0,0,90,Clouds,overcast clouds,975
2013-08-22 8:00:00,None,80,61,4,270,3,3,287.92,0,0,1,Fog,fog,979
2013-08-22 9:00:00,None,103,61,5,270,8,8,268.72,0,0,90,Snow,heavy snow,994
2013-08-22 10:00:00,None,152,61,11,280,1,1,276.055,0,0,68,Clouds,broken clouds,996
2013-08-22 11:00:00,None,31,61,5,296,8,8,259.61,0,0,1,Clear,sky is clear,1011
2013-08-22 12:00:00,None,58,61,7,348,8,8,267.08,0,0,75,Haze,haze,1017
2013-08-22 13:00:00,None,145,61,6,345,3,3,267.08,0,0,75,Mist,mist,1017
2013-08-22 14:00:00,None,240,61,2,122,7,7,282.88,0,0,40,Mist,mist,1017
2013-08-22 15:00:00,None,109,61,4,145,5,5,289.6,4.04,0,90,Thunderstorm,proximity thunderstorm with rain,1047
2013-08-22 16:00:00,None,209,61,0,0,3,3,258.46,0.76,0,64,Snow,light snow,1063
2013-08-22 17:00:00,None,130,61,5,170,5,5,272.68,0.25,0,90,Rain,light rain,1074
2013-08-22 18:00:00,None,236,61,6,354,5,5,260.81,0,0,1,Clear,sky is clear,1089
2013-08-22 19:00:00,None,248,61,5,330,7,7,281.55,0,0,40,Drizzle,light intensity drizzle,1091
2013-08-22 20:00:00,None,286,61,6,270,3,3,287.44,0,0,20,Mist,mist,1095
2013-08-22 21:00:00,None,110,61,1,250,3,3,291.44,0,0,1,Clear,sky is clear,1127
2013-08-22 22:00:00,None,196,61,5,167,3,3,286.74,0,0,1,Clear,sky is clear,1144
2013-08-22 23:00:00,None,168,61,8,300,5,5,274.02,0,0,90,Mist,mist,1147
2013-08-23 0:00:00,None,15,61,6,139,9,9,285.97,0.64,0,90,Thunderstorm,proximity thunderstorm,1180
2013-08-23 1:00:00,None,179,61,4,250,3,3,263.44,0,0,75,Clouds,broken clouds,1195
2013-08-23 2:00:00,None,189,61,4,195,7,7,256.65,0,0,90,Haze,haze,1215
2013-08-23 3:00:00,None,221,61,4,240,5,5,261.72,0,0,1,Clear,sky is clear,1227
2013-08-23 4:00:00,None,173,61,2,200,2,2,269.37,0,0,90,Clouds,overcast clouds,1227
2013-08-23 6:00:00,None,137,61,2,135,3,3,278.38,1.52,0,75,Rain,moderate rain,1248
2013-08-23 7:00:00,None,227,61,9,314,6,6,268.81,0,0,1,Clear,sky is clear,1289
2013-08-23 8:00:00,None,150,61,3,175,5,5,291.18,0,0,1,Clear,sky is clear,1290
2013-08-23 9:00:00,None,141,61,5,302,1,1,269.89,0,0,1,Clear,sky is clear,1308
2013-08-23 10:00:00,None,260,61,7,311,9,9,291.16,0,0,12,Clouds,few clouds,1309
2013-08-23 11:00:00,None,110,61,3,310,6,6,267.69,0,0,20,Clouds,few clouds,1335
2013-08-23 12:00:00,None,107,61,3,290,8,8,282.08,0,0,40,Clouds,scattered clouds,1435
2013-08-23 13:00:00,None,288,61,1,33,8,8,285.92,0,0,76,Clouds,broken clouds,1453
2013-08-23 14:00:00,None,195,61,2,210,8,8,252.02,0,0,1,Clear,sky is clear,1461
2013-08-23 15:00:00,None,152,61,4,325,7,7,287.16,0,0,1,Clear,sky is clear,1529
2013-08-23 16:00:00,None,88,61,7,327,7,7,276.21,0,0,90,Clouds,overcast clouds,1684
2013-08-23 17:00:00,None,48,61,4,144,6,6,275.41,0,0,1,Haze,haze,1687
2013-08-23 18:00:00,None,46,61,5,336,6,6,281.62,0,0,75,Mist,mist,1693
2013-08-23 19:00:00,None,295,61,3,170,8,8,294.74,0,0,0,Clear,Sky is Clear,1727
2013-08-23 20:00:00,None,16,61,2,102,5,5,274.24,0,0,20,Clouds,few clouds,1730
2013-08-23 21:00:00,None,219,61,3,304,1,1,266.35,0,0,90,Snow,light snow,1757
2013-08-23 22:00:00,None,88,61,2,250,1,1,270.82,0,0,90,Clouds,overcast clouds,1792
2013-08-23 23:00:00,None,142,61,3,160,3,3,289.47,0,0,0,Clear,Sky is Clear,1794
2013-08-24 1:00:00,None,185,61,1,120,4,4,276.53,0,0,90,Clouds,overcast clouds,1841
2013-08-24 2:00:00,None,96,61,0,0,3,3,269.19,0,0,90,Clouds,overcast clouds,1856
2013-08-24 3:00:00,None,258,61,5,180,5,5,289.91,0,0,0,Clear,Sky is Clear,1875
2013-08-24 5:00:00,None,226,61,5,220,8,8,291.53,2.67,0,90,Mist,mist,1897
2013-08-24 7:00:00,None,101,61,11,310,4,4,264.01,0,0,1,Clear,sky is clear,1908
2013-08-24 9:00:00,None,216,61,2,200,9,9,269.29,0,0,90,Snow,light snow,1919
2013-08-24 10:00:00,None,241,61,2,294,5,5,289.62,0,0,20,Clouds,few clouds,1954
2013-08-24 11:00:00,None,208,61,1,290,9,9,258.78,0,0,1,Clear,sky is clear,2003
2013-08-24 12:00:00,None,47,61,3,60,6,6,259.5,0,0,1,Clear,sky is clear,2017
2013-08-24 13:00:00,None,86,61,1,207,1,1,293.87,0,0,80,Clouds,broken clouds,2027
2013-08-24 17:00:00,None,76,61,4,140,4,4,276.53,0,0,90,Clouds,overcast clouds,2044
2013-08-24 20:00:00,None,194,61,2,210,9,9,265.91,0,0,1,Clear,sky is clear,2046
2013-08-24 21:00:00,None,284,61,7,311,5,5,292.28,0,0,12,Clouds,few clouds,2049
2013-08-24 22:00:00,None,99,61,4,170,4,4,284.37,0,0,0,Clear,Sky is Clear,2076
2013-08-25 0:00:00,None,295,61,2,0,7,7,278.84,0,0,90,Drizzle,heavy intensity drizzle,2078
2013-08-25 3:00:00,None,216,61,2,90,5,5,276.83,1.5,0,90,Rain,moderate rain,2109
2013-08-25 4:00:00,None,27,61,7,139,5,5,279.83,0,0,1,Clear,sky is clear,2148
2013-08-25 5:00:00,None,253,61,3,147,7,7,285.79,0,0,90,Mist,mist,2160
2013-08-25 6:00:00,None,16,61,4,150,7,7,289.67,0,0,75,Clouds,broken clouds,2178
2013-08-25 7:00:00,None,197,61,6,215,1,1,295.99,0.3,0,1,Rain,light rain,2253
2013-08-25 8:00:00,None,97,61,6,260,3,3,276.153,0,0,56,Clouds,broken clouds,2266
2013-08-25 9:00:00,None,125,61,3,270,2,2,282.35,0,0,90,Clouds,overcast clouds,2268
2013-08-25 10:00:00,None,72,61,12,280,1,1,265.13,0,0,1,Clear,sky is clear,2284
2013-08-25 11:00:00,None,84,61,3,310,5,5,254.76,0,0,40,Clouds,scattered clouds,2309
2013-08-25 12:00:00,None,180,61,4,325,4,4,288.61,0,0,1,Clear,sky is clear,2361
2013-08-25 13:00:00,None,241,61,5,227,6,6,260.58,0,0,1,Clear,sky is clear,2387
2013-08-25 14:00:00,None,257,61,6,315,7,7,283.46,0,0,1,Clear,sky is clear,2421
2013-08-25 15:00:00,None,234,61,4,320,7,7,276.82,0,0,75,Clouds,broken clouds,2428
2013-08-25 16:00:00,None,285,61,8,260,4,4,262.73,0,0,20,Snow,heavy snow,2429
2013-08-25 17:00:00,None,201,61,1,280,8,8,283,0,0,75,Clouds,broken clouds,2477
2013-08-25 18:00:00,None,176,61,4,198,5,5,294.96,0,0,76,Clouds,broken clouds,2519
2013-08-25 19:00:00,None,108,61,3,140,8,8,268.96,0,0,1,Clear,sky is clear,2532
2013-08-25 20:00:00,None,237,61,1,261,1,1,294.67,0,0,80,Clouds,broken clouds,2536
2013-08-25 21:00:00,None,71,61,5,291,1,1,276.29,0,0,75,Drizzle,light intensity drizzle,2539
2013-08-25 22:00:00,None,138,61,5,288,5,5,276.29,0,0,75,Rain,light rain,2539
2013-08-25 23:00:00,None,259,61,2,139,6,6,283.92,0,0,90,Rain,light rain,2542
2013-08-26 0:00:00,None,148,61,4,280,4,4,268.66,0,0,90,Clouds,overcast clouds,2562
2013-08-26 1:00:00,None,239,61,2,90,3,3,281.09,0,0,90,Rain,moderate rain,2575
